moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
SandWorldHomeStage:123:516,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,On the Leaning Pillar,SandWorldHomeStage:123:516,123,516,ShineFlag_None,SandWorldHomeStage::checkpoint::obj525,,Killer | Kakku | (TripleJump & Dive) | (Vault & Dive & NeutralThrow) | (LongJump & Vault) | KingdomAccess_Sand,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Frog, Paragoomba, Glydon, Uproot, Shiverian, Gushen, Parabones, Bullet Bill | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture) | method_2(jump=Double Jump (312); cap_throw=Neutral Throw; other=Wall Jump, Dive)",true,Shine,F,-1,,0;1;2;3;4;7;8;9,-1,None,,200.000,-500.000,-25250.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,7,-1,31,false,false,1;2;3;4;5,シャイン,かたむいた石柱の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;advanced;casual;advanced;expert,"1,2,3,4,5;3,4,5"
SandWorldHomeStage:536:517,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Overlooking the Desert Town,SandWorldHomeStage:536:517,536,517,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,Shine,F,-1,,0;1;2;3;4;7;8;9,-1,None,,18175.000,-340.000,-10725.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,4,-1,31,false,false,1;2;3;4;5,シャイン,砂の町を 見はらして,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:576:518,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Alcove in the Ruins,SandWorldHomeStage:576:518,576,518,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Bullet Bill, Paragoomba, Glydon, Parabones | method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Dive) | method_2(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Capture)",true,ShineAddHeight,F,-1,,0;1;2;3;4;7;8;9,-1,None,,-4075.000,-1250.000,-15750.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,17,-1,31,false,false,1;2;3;4;5,シャイン【2m置き】,遺跡の空洞,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:878:519,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Bullet Bill Breakthrough,SandWorldHomeStage:878:519,878,519,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None),true,Shine,H,-1,,1;2;3;4;9,-1,None,,-2900.000,-700.000,-17850.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,5,18,-1,30,false,false,2;3;4;5,シャイン,キラーで 体あたり！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"2,3,4,5"
SandWorldHomeStage:980:520,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,On Top of the Stone Archway,SandWorldHomeStage:980:520,980,520,ShineFlag_None,SandWorldHomeStage::checkpoint::obj99,,Killer | Kakku | ElectricWire | (Vault & Dive) | (WallJump & Dive) | (GroundPound & RollBoost & TripleJump & Vault & Dive & WallJump & NeutralThrow),WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Bullet Bill, Gushen, Parabones, Paragoomba | method_1(jump=Single Jump (258); cap_throw=Neutral Throw; other=Wall Jump, Dive) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture)",true,Shine,F,-1,,0;1;2;3;4;7;8;9,-1,None,,6050.000,900.000,-13150.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,10,-1,31,false,false,1;2;3;4;5,シャイン,門の上で かがやく宝,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;casual;advanced;advanced;expert,"1,2,3,4,5;3,4,5;2,3,4,5;1,2;1,2"
SandWorldHomeStage:2230:521,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Island in the Poison Swamp,SandWorldHomeStage:2230:521,2230,521,ShineFlag_Extra,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Jaxi),true,ShineAddByRockAddHeight,A,-1,,4,-1,None,,4700.000,-1670.685,-33950.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,74,-1,16,false,true,5,シャイン【月の石追加版2m】,毒沼の小島,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:2888:522,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,On the Lone Pillar,SandWorldHomeStage:2888:522,2888,522,ShineFlag_None,SandWorldHomeStage::place::new_place_3,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Bullet Bill, Paragoomba, Parabones | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture)",true,ShineAddHeight,F,-1,,0;1;2;3;4;7;8;9,-1,None,,-11300.000,1000.000,-28000.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,54,-1,31,false,false,1;2;3;4;5,シャイン【2m置き】,一本柱に とび乗って,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5"
SandWorldHomeStage:3371:523,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Hidden Room in the Flowing Sands,SandWorldHomeStage:3371:523,3371,523,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None),true,Shine,F,-1,,0;1;2;3;4;7;8;9,-1,None,,-8350.000,-1150.000,-15650.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,61,-1,31,false,false,1;2;3;4;5,シャイン,流砂の かくし部屋,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3387:524,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Secret Path to Tostarena!,SandWorldHomeStage:3387:524,3387,524,ShineFlag_None,SandWorldHomeStage::checkpoint::obj5575,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Other Kingdom Trigger),true,ShineAddHeight,F,-1,,0;1;2;3;4;7;8;9,-1,WorldWarpHoleShine,,21300.000,5600.000,6550.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,84,-1,31,false,false,1;2;3;4;5,シャイン【2m置き】,ようこそ！ アッチーニャ！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3782:525,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Taking Notes: Jump on the Palm,SandWorldHomeStage:3782:525,3782,525,ShineFlag_None,SandWorldHomeStage::checkpoint::obj1597,,Climb | Dive | Vault | KingdomAccess_Sand,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Climb),true,,,,,,,,,30950.000,826.174,-29350.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,25,-1,31,false,false,1;2;3;4;5,音符オブジェ(1つ目),ヤシの木ジャンプで 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;casual;advanced,"1,2,3,4,5"
SandWorldHomeStage:2143:526,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Bird Traveling the Desert,SandWorldHomeStage:2143:526,2143,526,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,BirdEagle,F,,,0;1;2;3;4;7;8;9,,,,10650.000,900.000,2700.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,28,-1,31,false,false,1;2;3;4;5,鳥[ワシ],砂漠の渡り鳥,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3389:530,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,The Treasure of Jaxi Ruins,SandWorldHomeStage:3389:530,3389,530,ShineFlag_None,SandWorldHomeStage::checkpoint::obj530,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Wall Jump, Dive) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw; other=Wall Jump)",true,TreasureBox,F,,,0;1;2;3;4;7;8;9,,None,,-2600.000,200.000,-31700.000,SandWorldHomeStageMap.szs;ShineInfo.szs,SandWorldHomeStageMap.byml;ShineList_SandWorldHomeStage.byml;ShinePosList.byml,8,48,-1,31,false,false,1;2;3;4;5,宝箱,ライドン遺跡の宝箱,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4632:531,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Sand Kingdom Timer Challenge 1,SandWorldHomeStage:4632:531,4632,531,ShineFlag_None,SandWorldHomeStage::place::new_place_5,,(Crouch & WallJump) | WallJump,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Double Jump (312); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Roll, Wall Jump)",true,,,,,,,,,-34150.000,200.000,11800.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,21,-1,28,false,false,3;4;5,帽子掛け（タイマー）,砂の国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced,
SandWorldHomeStage:1841:532,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Herding Sheep in the Dunes,SandWorldHomeStage:1841:532,1841,532,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-18350.000,-1000.000,-5550.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,11,-1,29,false,false,1;3;4;5,コレクトアニマル監視者,砂丘で ヒツジ集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:1609:533,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Walking the Desert!,SandWorldHomeStage:1609:533,1609,533,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,10900.000,-1628.210,-26100.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,22,-1,29,false,false,1;3;4;5,フィギュアウォーキングNpc,砂漠で ウォーキング！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4271:534,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Hang Your Hat on the Fountain,SandWorldHomeStage:4271:534,4271,534,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,20919.600,-1271.440,-12109.500,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,12,-1,124,false,false,3;4;5;6;7,帽子ひっかけポイント,噴水に ひっかけて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4277:535,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,'Round-the-World Tourist,SandWorldHomeStage:4277:535,4277,535,ShineFlag_None,SandWorldHomeStage::checkpoint::obj655,,(KingdomAccess_Metro & KingdomAccess_Cascade & KingdomAccess_Luncheon & KingdomAccess_Moon & KingdomAccess_Mushroom),WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Other Kingdom Trigger),true,,,,,,,,,25450.000,-2276.140,-13550.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,63,-1,28,false,false,3;4;5,世界旅行NPC,ただいま！ 世界一周,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"3,4,5"
SandWorldHomeStage:4685:536,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Sand Kingdom Timer Challenge 2,SandWorldHomeStage:4685:536,4685,536,ShineFlag_None,SandWorldHomeStage::checkpoint::obj1511,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-3650.000,-1675.000,10050.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,24,-1,28,false,false,3;4;5,鍵付き宝箱,砂の国で チクタク・アスレチック ２,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:5267:538,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,The Lurker Under the Stone,SandWorldHomeStage:5267:538,5267,538,ShineFlag_None,SandWorldHomeStage::place::new_place_2,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,-23450.000,11300.000,-25300.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,20,-1,28,false,false,3;4;5,コソコソくん(砂ワールド神殿),石畳を うごめくモノ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4807:539,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Sand Kingdom Timer Challenge 3,SandWorldHomeStage:4807:539,4807,539,ShineFlag_None,SandWorldHomeStage::checkpoint::obj98,,free,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=Neutral Throw; other=None),true,,,,,,,,,2800.000,-1068.520,-41050.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,27,-1,28,false,false,3;4;5,帽子掛け（タイマー）,砂の国で チクタク・アスレチック ３,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4187:540,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,On the Eastern Pillar,SandWorldHomeStage:4187:540,4187,540,ShineFlag_Extra,SandWorldHomeStage::checkpoint::obj98,,Killer,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Bullet Bill, Locked behind Default Capture | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-7500.000,-500.000,-39400.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,73,-1,16,false,true,5,砂のワールド壊れパーツ000,東の石柱にて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:3431:542,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,An Invisible Gleam,SandWorldHomeStage:3431:542,3431,542,ShineFlag_Extra,SandWorldHomeStage::checkpoint::obj1511,,GroundPound,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound)",true,,,,,,,,,-4400.000,50.000,12300.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,71,-1,16,false,true,5,ここ掘れポイント,目には見えない かがやき,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SandWorldHomeStage:4555:544,Sand Kingdom,SandWorldHomeStage,Sand Kingdom,overworld,Peach in the Sand Kingdom,SandWorldHomeStage:4555:544,4555,544,ShineFlag_None,SandWorldHomeStage::place::new_place_2,,KingdomAccess_Mushroom,WorldPeace_Sand,MoonRockActive_Sand,primary,unrated,,"captures=Spark Pylon | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-19500.000,10881.700,-20150.000,ShineInfo.szs,ShineList_SandWorldHomeStage.byml;ShinePosList.byml,1,64,-1,24,false,false,4;5,世界旅行ピーチ,砂の国で ピーチ姫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
