edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0229,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::entrance::meganelift01::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0230,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::entrance::meganelift02::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0231,Sand Kingdom,overworld,SandWorldHomeStage::entrance::meganelift02::home_out,SandWorldHomeStage::checkpoint::obj1595,free,,human_route,casual,false,editor,Reverse of edge_user_0230.,,
edge_user_0232,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::entrance::EX_2DHosui::home_in,free,,human_route,casual,true,editor,Created in graph editor.,5,
edge_user_0233,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::entrance::EX_2DHosui_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0234,Sand Kingdom,overworld,SandWorldHomeStage::entrance::EX_2DHosui_Exit::home_out,SandWorldHomeStage::checkpoint::obj98,free,,human_route,casual,false,editor,Reverse of edge_user_0233.,,
edge_user_0235,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj99,SandWorldHomeStage::entrance::rocket::home_in,free,,human_route,casual,true,editor,Created in graph editor.,5,
edge_user_0237,Sand Kingdom,overworld,SandWorldHomeStage::entrance::arijigoku2::home_out,SandWorldHomeStage::checkpoint::obj530,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0238,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj530,SandWorldHomeStage::entrance::arijigoku2::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0237.,,
edge_user_0239,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::place::new_place_3,Kakku | Killer,,human_route,casual;advanced,true,editor,Created in graph editor.,"3,4,5;1,2,3,4,5",
edge_user_0240,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::place::new_place_3,(Vault & Dive & NeutralThrow) | KingdomAccess_Sand,,human_route,advanced;casual,true,editor,Created in graph editor.,"1;3,4,5",
edge_user_0241,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::place::new_place_2,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0242,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::checkpoint::obj530,(GroundPound & RollBoost & Vault & Dive & NeutralThrow),,human_route,expert,true,editor,Created in graph editor.,"1,3,4,5",
edge_user_0243,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::place::new_place_4,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0244,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::place::new_place_4,(TripleJump & Vault & Dive & NeutralThrow) | (GroundPound & RollBoost & Vault & Dive & NeutralThrow),,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0245,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::place::new_place,NeutralThrow | UpThrow | SpinThrow,,human_route,casual,true,editor,Created in graph editor.,"5;1,2,3,4,5;1,2,3,4,5",
edge_user_0246,Sand Kingdom,overworld,SandWorldHomeStage::entrance::doukutu2::home_out,SandWorldHomeStage::place::new_place,DownThrow,,human_route,casual,false,editor,Created in graph editor.,5,
edge_user_0247,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::place::new_place,(ElectricWire & DownThrow),,human_route,casual,true,editor,Created in graph editor.,5,
edge_user_0248,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::event::MoonRockActive_Sand,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0249,Sand Kingdom,overworld,SandWorldHomeStage::entrance::doukutu2::home_out,SandWorldHomeStage::place::new_place_5,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0250,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_5,SandWorldHomeStage::entrance::doukutu2::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0249.,,
edge_user_0251,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place,SandWorldHomeStage::entrance::doukutu2::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0246.,5,
edge_user_0252,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::place::new_place_5,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0253,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj1595,SandWorldHomeStage::place::new_place_5,Dive | (Vault & LedgeGrab) | (Vault & WallJump),,human_route,advanced;advanced;casual,true,editor,Created in graph editor.,,
edge_user_0026,Sand Kingdom,overworld,SandWorldHomeStage::stage_change::Come::raw,SandWorldHomeStage::checkpoint::obj5575,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0027,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::stage_change::Go::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0350,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::entrance::pyramid01::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"1,3,4,5",
edge_user_0351,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_2,SandWorldHomeStage::entrance::pyramid04::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0352,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::entrance::Under01::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0353,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj525,SandWorldHomeStage::entrance::Out::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0354,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldKillerTowerZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0355,Sand Kingdom,subarea,RocketFlowerExStage::entrance::rocket::sub_near,RocketFlowerExStage::entrance::rocket::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0356,Sand Kingdom,subarea,SandWorldCostumeStage::entrance::abc::sub_near,SandWorldCostumeStage::entrance::abc::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0357,Sand Kingdom,subarea,SandWorldUnderground001Stage::entrance::Yadokari00::sub_near,SandWorldUnderground001Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0358,Sand Kingdom,subarea,SandWorldUnderground001Stage::entrance::Yadokari00::sub_far,SandWorldUnderground001Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0359,Sand Kingdom,subarea,SandWorldUnderground001Stage::entrance::Out::sub_near,SandWorldUnderground001Stage::entrance::Out::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0360,Sand Kingdom,subarea,SandWorldUnderground001Stage::place::new_place,SandWorldUnderground001Stage::entrance::Out::sub_far,Killer,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0361,Sand Kingdom,subarea,SandWorldUnderground001Stage::entrance::Out::sub_far,SandWorldUnderground001Stage::place::new_place,free,,human_route,casual,false,editor,Reverse of edge_user_0360.,,
edge_user_0363,Sand Kingdom,subarea,SandWorldUnderground000Stage::entrance::Under01::sub_near,SandWorldUnderground000Stage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0364,Sand Kingdom,subarea,SandWorldUnderground000Stage::place::new_place,SandWorldUnderground000Stage::entrance::Under01::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0363.,,
edge_user_0365,Sand Kingdom,subarea,SandWorldUnderground000Stage::entrance::Under01::sub_far,SandWorldUnderground000Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0366,Sand Kingdom,subarea,SandWorldUnderground000Stage::place::new_place,SandWorldUnderground000Stage::place::new_place_2,Killer,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0367,Sand Kingdom,subarea,SandWorldUnderground000Stage::place::new_place_2,SandWorldUnderground000Stage::entrance::Yadokari00::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0614,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj98,SandWorldHomeStage::entrance::arijigoku::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0616,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::entrance::aaa::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0618,Sand Kingdom,overworld,SandWorldHomeStage::entrance::aaa::home_in,SandWorldHomeStage::checkpoint::obj530,impossible,,human_route,casual,false,editor,Reverse of edge_user_0219.,,
edge_user_0375,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj530,SandWorldHomeStage::place::new_place_6,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0376,Sand Kingdom,overworld,SandWorldHomeStage::checkpoint::obj655,SandWorldHomeStage::place::new_place_6,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0379,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_6,SandWorldHomeStage::entrance::run00return::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0380,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_6,SandWorldHomeStage::checkpoint::obj530,impossible,,human_route,casual,false,editor,Reverse of edge_user_0375.,,
edge_user_0615,Sand Kingdom,subarea,SandWorldMeganeExStage::entrance::wall::sub_near,SandWorldMeganeExStage::entrance::wall::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0617,Sand Kingdom,subarea,SandWorldMeganeExStage::entrance::wall::sub_far,SandWorldMeganeExStage::entrance::wall::sub_near,NeutralThrow,,human_route,expert,false,editor,Reverse of edge_user_0615.,,
edge_user_0722,Sand Kingdom,subarea,SandWorldKillerExStage::entrance::doukutu1::sub_near,SandWorldKillerExStage::place::new_place,(Backflip & WallJump) | (WallJump & LedgeGrab) | (WallJump & Dive) | (GroundPoundJump & Dive) | (GroundPoundJump & WallJump) | (SideFlip & Dive) | (SideFlip & WallJump) | (Backflip & Dive) | (Spin & WallJump) | (Spin & Dive) | (TripleJump & Dive) | (TripleJump & WallJump) | (Vault & Dive & NeutralThrow) | (Vault & Backflip & NeutralThrow) | (Vault & SideFlip & NeutralThrow) | (Vault & LedgeGrab & NeutralThrow) | (TripleJump & LedgeGrab) | (TripleJump & Vault & NeutralThrow) | (Vault & WallJump & NeutralThrow) | (Vault & Dive & UpThrow) | (Vault & Backflip & UpThrow) | (Vault & SideFlip & UpThrow) | (Vault & LedgeGrab & UpThrow) | (TripleJump & Vault & UpThrow) | (Vault & WallJump & UpThrow),,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0723,Sand Kingdom,subarea,SandWorldKillerExStage::entrance::doukutu1::sub_near,SandWorldKillerExStage::place::new_place_2,Killer,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0724,Sand Kingdom,subarea,SandWorldKillerExStage::place::new_place,SandWorldKillerExStage::entrance::doukutu1::sub_near,free,,human_route,advanced,false,editor,Reverse of edge_user_0722.,,
edge_user_0725,Sand Kingdom,subarea,SandWorldKillerExStage::entrance::doukutu2::sub_far,SandWorldKillerExStage::place::new_place,Backflip | Dive | GroundPoundJump | LedgeGrab | SideFlip | Spin | TripleJump | Vault | WallJump,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0726,Sand Kingdom,subarea,SandWorldKillerExStage::place::new_place,SandWorldKillerExStage::entrance::doukutu2::sub_far,free,,human_route,advanced,false,editor,Reverse of edge_user_0725.,,
edge_user_0727,Sand Kingdom,subarea,SandWorldKillerExStage::place::new_place,SandWorldKillerExStage::place::new_place_2,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0728,Sand Kingdom,overworld,SandWorldHomeStage::place::new_place_6,SandWorldHomeStage::checkpoint::obj655,impossible,,human_route,casual,false,editor,Reverse of edge_user_0376.,"2,3,4,5",
edge_user_0729,Sand Kingdom,overworld,SandWorldHomeStage::entrance::run00return::home_in,SandWorldHomeStage::place::new_place_6,impossible,,human_route,casual,false,editor,Reverse of edge_user_0379.,,
edge_user_0054,Seaside Kingdom,subarea,WaterValleyExStage::entrance::SeaWorldEX1a::sub_near,WaterValleyExStage::entrance::SeaWorldEX1b::sub_far,Hosui,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0055,Seaside Kingdom,subarea,WaterValleyExStage::entrance::SeaWorldEX1b::sub_far,WaterValleyExStage::entrance::SeaWorldEX1a::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0054.,,
edge_user_0057,Seaside Kingdom,overworld,SeaWorldLighthouseZone::start,SeaWorldLighthouseZone::checkpoint::obj212,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0058,Seaside Kingdom,overworld,SeaWorldUnderGlassZone::start,SeaWorldUnderGlassZone::checkpoint::obj153,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0059,Seaside Kingdom,subarea,ReflectBombExStage::entrance::SeaWorldMoonEX1a::sub_near,ReflectBombExStage::entrance::SeaWorldMoonEX1b::sub_far,Tsukkun | SingleJump,,human_route,casual;advanced,false,editor,Created in graph editor.,,
edge_user_0060,Seaside Kingdom,subarea,ReflectBombExStage::entrance::SeaWorldMoonEX1b::sub_far,ReflectBombExStage::entrance::SeaWorldMoonEX1a::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0059.,,
edge_user_0061,Seaside Kingdom,subarea,SeaWorldUtsuboCaveStage::entrance::PukupukuCaveStart::sub_near,SeaWorldUtsuboCaveStage::entrance::PukupukuCaveGoal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0062,Seaside Kingdom,overworld,SeaWorldLavaZone::start,SeaWorldLavaZone::checkpoint::obj182,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0074,Seaside Kingdom,subarea,CloudExStage::entrance::SeaWorldEX2::sub_near,CloudExStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0076,Seaside Kingdom,subarea,CloudExStage::place::new_place,CloudExStage::entrance::SeaWorldEX2::sub_near,BazookaElectric,,human_route,casual,false,editor,Reverse of edge_user_0074.,,
edge_user_0075,Seaside Kingdom,subarea,CloudExStage::entrance::SeaWorldEX2Return::sub_far,CloudExStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0077,Seaside Kingdom,subarea,CloudExStage::place::new_place,CloudExStage::entrance::SeaWorldEX2Return::sub_far,BazookaElectric,,human_route,casual,false,editor,Reverse of edge_user_0075.,,
edge_user_0276,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::checkpoint::obj1866,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0277,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0278,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::checkpoint::obj2264,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0279,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0280,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2621,SeaWorldHomeStage::stage_change::Come::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0281,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::CostumeEventSeaWorld::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0282,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2621,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0283,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::checkpoint::obj2621,Hosui,,human_route,advanced,false,editor,Reverse of edge_user_0282.,,
edge_user_0286,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0287,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::SeaWorldEX2::home_in,BazookaElectric,,human_route,casual,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0288,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX2::home_in,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Reverse of edge_user_0287.,"1,2,3,4,5",
edge_user_0635,Seaside Kingdom,overworld,SeaWorldLighthouseZone::checkpoint::obj212,SeaWorldHomeStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
