node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
RevengeBossMagmaStage::entrance::PictureBossMagma::sub_near,Mushroom Kingdom,RevengeBossMagmaStage,Cookatiel Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureBossMagma,sub_near,obj5970,Substage near side: PictureBossMagma,-11100.000,18450.000,7800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossMagmaStage<->RevengeBossMagmaStage (fixed).,
RevengeBossMagmaStage::entrance::PictureBossMagma::sub_far,Mushroom Kingdom,RevengeBossMagmaStage,Cookatiel Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureBossMagma,sub_far,obj5970,Substage far side: PictureBossMagma,-11100.000,18450.000,7800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossMagmaStage<->RevengeBossMagmaStage (fixed).,
PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_in,Mushroom Kingdom,PeachWorldPictureBossRaidStage,Painting Room: Lord of Lightning,subarea,home_entrance,EntranceDB,PictureBossRaid,home_in,obj30,Home entrance: PictureBossRaid,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossRaidStage<->RevengeBossRaidStage (fixed).,
PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_out,Mushroom Kingdom,PeachWorldPictureBossRaidStage,Painting Room: Lord of Lightning,subarea,home_entrance,EntranceDB,PictureBossRaid,home_out,obj30,Home return: PictureBossRaid,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossRaidStage<->RevengeBossRaidStage (fixed).,
RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,Mushroom Kingdom,RevengeBossRaidStage,Lord of Lightning Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureBossRaid,sub_near,obj299,Substage near side: PictureBossRaid,0.000,50.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossRaidStage<->RevengeBossRaidStage (fixed).,
RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,Mushroom Kingdom,RevengeBossRaidStage,Lord of Lightning Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureBossRaid,sub_far,obj299,Substage far side: PictureBossRaid,0.000,50.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossRaidStage<->RevengeBossRaidStage (fixed).,
PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_in,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,Painting Room: Mollusque-Lanceur,subarea,home_entrance,EntranceDB,PictureGiantWanderBoss,home_in,obj30,Home entrance: PictureGiantWanderBoss,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureGiantWanderBossStage<->RevengeGiantWanderBossStage (fixed).,
PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_out,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,Painting Room: Mollusque-Lanceur,subarea,home_entrance,EntranceDB,PictureGiantWanderBoss,home_out,obj30,Home return: PictureGiantWanderBoss,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureGiantWanderBossStage<->RevengeGiantWanderBossStage (fixed).,
RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,Mushroom Kingdom,RevengeGiantWanderBossStage,Mollusque-Lanceur Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureGiantWanderBoss,sub_near,obj2710,Substage near side: PictureGiantWanderBoss,-250.000,1550.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureGiantWanderBossStage<->RevengeGiantWanderBossStage (fixed).,
RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,Mushroom Kingdom,RevengeGiantWanderBossStage,Mollusque-Lanceur Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureGiantWanderBoss,sub_far,obj2710,Substage far side: PictureGiantWanderBoss,-250.000,1550.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureGiantWanderBossStage<->RevengeGiantWanderBossStage (fixed).,
PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_in,Mushroom Kingdom,PeachWorldPictureMofumofuStage,Painting Room: Mechawiggler,subarea,home_entrance,EntranceDB,PictureMofumofu,home_in,obj30,Home entrance: PictureMofumofu,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureMofumofuStage<->RevengeMofumofuStage (fixed).,
PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_out,Mushroom Kingdom,PeachWorldPictureMofumofuStage,Painting Room: Mechawiggler,subarea,home_entrance,EntranceDB,PictureMofumofu,home_out,obj30,Home return: PictureMofumofu,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureMofumofuStage<->RevengeMofumofuStage (fixed).,
RevengeMofumofuStage::entrance::PictureMofumofu::sub_near,Mushroom Kingdom,RevengeMofumofuStage,Mechawiggler Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureMofumofu,sub_near,obj69,Substage near side: PictureMofumofu,0.000,150.000,-6250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureMofumofuStage<->RevengeMofumofuStage (fixed).,
RevengeMofumofuStage::entrance::PictureMofumofu::sub_far,Mushroom Kingdom,RevengeMofumofuStage,Mechawiggler Boss Re-fight,subarea,substage_entrance,EntranceDB,PictureMofumofu,sub_far,obj69,Substage far side: PictureMofumofu,0.000,150.000,-6250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureMofumofuStage<->RevengeMofumofuStage (fixed).,
PeachWorldPictureBossMagmaStage::stage_change::BossMagmaA::raw,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,stage_change,StageData,BossMagmaA,raw,obj25,Stage Change BossMagmaA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
PeachWorldPictureBossMagmaStage::stage_change::PictureBossMagma::raw,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,fixed_transition,fixed_transition,PictureBossMagma,,obj30,Painting to Cookatiel Boss Re-fight,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Fixed vanilla painting transition to RevengeBossMagmaStage; not part of entrance or painting randomization.,fixed
PeachWorldPictureBossMagmaStage::start,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,substage_entrance,EntranceDB,BossMagmaA,sub_far,obj25,Substage far side: BossMagmaA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from PeachWorldHomeStage.,
PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,substage_entrance,EntranceDB,BossMagmaA,sub_near,obj25,Substage near side: BossMagmaA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from PeachWorldHomeStage.,
PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_in,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,home_entrance,EntranceDB,PictureBossMagma,home_in,obj30,Home entrance: PictureBossMagma,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossMagmaStage<->RevengeBossMagmaStage (fixed).,
PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_out,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,Painting Room: Cookatiel,subarea,home_entrance,EntranceDB,PictureBossMagma,home_out,obj30,Home return: PictureBossMagma,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossMagmaStage<->RevengeBossMagmaStage (fixed).,
PeachWorldPictureBossKnuckleStage::stage_change::BossKnuckleA::raw,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,stage_change,StageData,BossKnuckleA,raw,obj25,Stage Change BossKnuckleA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
PeachWorldPictureBossKnuckleStage::stage_change::PictureBossKnuckle::raw,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,fixed_transition,fixed_transition,PictureBossKnuckle,,obj30,Painting to Knucklotec Boss Re-fight,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Fixed vanilla painting transition to RevengeBossKnuckleStage; not part of entrance or painting randomization.,fixed
PeachWorldPictureBossKnuckleStage::start,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,substage_entrance,EntranceDB,BossKnuckleA,sub_far,obj25,Substage far side: BossKnuckleA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from PeachWorldHomeStage.,
PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,substage_entrance,EntranceDB,BossKnuckleA,sub_near,obj25,Substage near side: BossKnuckleA,0.000,-100.000,1700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from PeachWorldHomeStage.,
PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_in,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,home_entrance,EntranceDB,PictureBossKnuckle,home_in,obj30,Home entrance: PictureBossKnuckle,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossKnuckleStage<->RevengeBossKnuckleStage (fixed).,
PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_out,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,Painting Room: Knucklotec,subarea,home_entrance,EntranceDB,PictureBossKnuckle,home_out,obj30,Home return: PictureBossKnuckle,0.000,600.000,-900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door PeachWorldPictureBossKnuckleStage<->RevengeBossKnuckleStage (fixed).,
AttackWorldHomeStage::start,Ruined Kingdom,AttackWorldHomeStage,Ruined Kingdom,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
BossRaidWorldHomeStage::entrance::BossRaidWorldEx01_Eixt::home_in,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,home_entrance,EntranceDB,BossRaidWorldEx01_Eixt,home_in,obj377,Home entrance: BossRaidWorldEx01_Eixt,-2850.000,0.000,1100.000,1;2;3,Links to DotTowerExStage. StageData anchor UnitConfigName=BazookaElectric.,
BossRaidWorldHomeStage::entrance::BossRaidWorldEx01_Eixt::home_out,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,home_entrance,EntranceDB,BossRaidWorldEx01_Eixt,home_out,obj377,Home return: BossRaidWorldEx01_Eixt,-2850.000,0.000,1100.000,1;2;3,Links to DotTowerExStage. StageData anchor UnitConfigName=BazookaElectric.,
BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Enter::home_in,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,home_entrance,EntranceDB,BossRaidWorldMoonEx02_Enter,home_in,obj375,Home entrance: BossRaidWorldMoonEx02_Enter,13500.000,-31688.430,49300.000,3,Links to BullRunExStage. StageData anchor UnitConfigName=DokanStageChange.,
BossRaidWorldHomeStage::entrance::BossRaidWorldMoonEx02_Exit::home_out,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,home_entrance,EntranceDB,BossRaidWorldMoonEx02_Exit,home_out,obj376,Home return: BossRaidWorldMoonEx02_Exit,14200.000,-31671.615,49200.000,3,Links to BullRunExStage. StageData anchor UnitConfigName=DokanStageChange.,
BossRaidWorldHomeStage::stage_change::BossRaidWorldEx01_Eixt::raw,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,stage_change,StageData,BossRaidWorldEx01_Eixt,raw,obj377,Stage Change BossRaidWorldEx01_Eixt,-2850.000,0.000,1100.000,1;2;3,Raw UnitConfigName=BazookaElectric.,
BossRaidWorldHomeStage::stage_change::BossRaidWorldMoonEx02_Enter::raw,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,stage_change,StageData,BossRaidWorldMoonEx02_Enter,raw,obj375,Stage Change BossRaidWorldMoonEx02_Enter,13500.000,-31688.430,49300.000,3,Raw UnitConfigName=DokanStageChange.,
BossRaidWorldHomeStage::stage_change::BossRaidWorldMoonEx02_Exit::raw,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,stage_change,StageData,BossRaidWorldMoonEx02_Exit,raw,obj376,Stage Change BossRaidWorldMoonEx02_Exit,14200.000,-31671.615,49200.000,3,Raw UnitConfigName=DokanStageChange.,
BossRaidWorldHomeStage::start,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
BossRaidWorldHomeStage::event::MoonRockActive_Ruined,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,state_event,StageData:progression_events,,,obj395,Moon Rock,20150.000,-32768.344,45350.000,3,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj395.,
BossRaidWorldHomeStage::event::WorldPeace_Ruined,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,state_event,progression_events,,,,Ruined Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
BullRunExStage::stage_change::BossRaidWorldMoonEx02_Enter::raw,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,stage_change,StageData,BossRaidWorldMoonEx02_Enter,raw,obj511,Stage Change BossRaidWorldMoonEx02_Enter,-400.000,550.000,5200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
BullRunExStage::stage_change::BossRaidWorldMoonEx02_Exit::raw,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,stage_change,StageData,BossRaidWorldMoonEx02_Exit,raw,obj512,Stage Change BossRaidWorldMoonEx02_Exit,0.000,300.000,-6100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
BullRunExStage::start,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
BullRunExStage::entrance::BossRaidWorldMoonEx02_Enter::sub_near,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,substage_entrance,EntranceDB,BossRaidWorldMoonEx02_Enter,sub_near,obj511,Substage near side: BossRaidWorldMoonEx02_Enter,-400.000,550.000,5200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from BossRaidWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
BullRunExStage::entrance::BossRaidWorldMoonEx02_Exit::sub_far,Ruined Kingdom,BullRunExStage,Mummy Army,subarea,substage_entrance,EntranceDB,BossRaidWorldMoonEx02_Exit,sub_far,obj512,Substage far side: BossRaidWorldMoonEx02_Exit,0.000,300.000,-6100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from BossRaidWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
DotTowerExStage::stage_change::BossRaidWorldEx01_Eixt::raw,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,stage_change,StageData,BossRaidWorldEx01_Eixt,raw,obj340,Stage Change BossRaidWorldEx01_Eixt,800.000,9600.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=BazookaElectric.,
DotTowerExStage::start,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_far,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,substage_entrance,EntranceDB,BossRaidWorldEx01_Eixt,sub_far,obj340;obj341,Substage far side: BossRaidWorldEx01_Eixt,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from BossRaidWorldHomeStage. StageData anchor UnitConfigName=BazookaElectric.,
DotTowerExStage::entrance::BossRaidWorldEx01_Eixt::sub_near,Ruined Kingdom,DotTowerExStage,Roulette Tower,subarea,substage_entrance,EntranceDB,BossRaidWorldEx01_Eixt,sub_near,obj340;obj341,Substage near side: BossRaidWorldEx01_Eixt,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from BossRaidWorldHomeStage. StageData anchor UnitConfigName=BazookaElectric.,
BossRaidWorldHomeStage::place::new_place,Ruined Kingdom,BossRaidWorldHomeStage,Ruined Kingdom,overworld,custom_place,editor,,,,Arena,,,,,Human-authored logic place.,
MeganeLiftExStage::stage_change::meganelift01::raw,Sand Kingdom,MeganeLiftExStage,The Invisible Maze,subarea,stage_change,StageData,meganelift01,raw,obj359,Stage Change meganelift01,-2000.000,200.000,1600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
MeganeLiftExStage::stage_change::meganelift02::raw,Sand Kingdom,MeganeLiftExStage,The Invisible Maze,subarea,stage_change,StageData,meganelift02,raw,obj360,Stage Change meganelift02,400.000,300.000,-18200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
MeganeLiftExStage::start,Sand Kingdom,MeganeLiftExStage,The Invisible Maze,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
MeganeLiftExStage::entrance::meganelift01::sub_near,Sand Kingdom,MeganeLiftExStage,The Invisible Maze,subarea,substage_entrance,EntranceDB,meganelift01,sub_near,obj359,Substage near side: meganelift01,-2000.000,200.000,1600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
MeganeLiftExStage::entrance::meganelift02::sub_far,Sand Kingdom,MeganeLiftExStage,The Invisible Maze,subarea,substage_entrance,EntranceDB,meganelift02,sub_far,obj360,Substage far side: meganelift02,400.000,300.000,-18200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
RocketFlowerExStage::stage_change::rocket::raw,Sand Kingdom,RocketFlowerExStage,Colossal Ruins,subarea,stage_change,StageData,rocket,raw,obj62,Stage Change rocket,13900.000,-1000.000,2800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
RocketFlowerExStage::start,Sand Kingdom,RocketFlowerExStage,Colossal Ruins,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
RocketFlowerExStage::entrance::rocket::sub_far,Sand Kingdom,RocketFlowerExStage,Colossal Ruins,subarea,substage_entrance,EntranceDB,rocket,sub_far,obj62,Substage far side: rocket,13900.000,-1000.000,2800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
RocketFlowerExStage::entrance::rocket::sub_near,Sand Kingdom,RocketFlowerExStage,Colossal Ruins,subarea,substage_entrance,EntranceDB,rocket,sub_near,obj62,Substage near side: rocket,13900.000,-1000.000,2800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
SandWorldCostumeStage::stage_change::abc::raw,Sand Kingdom,SandWorldCostumeStage,Costume Room,subarea,stage_change,StageData,abc,raw,obj11,Stage Change abc,0.000,-100.000,1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
SandWorldCostumeStage::start,Sand Kingdom,SandWorldCostumeStage,Costume Room,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
SandWorldCostumeStage::entrance::abc::sub_far,Sand Kingdom,SandWorldCostumeStage,Costume Room,subarea,substage_entrance,EntranceDB,abc,sub_far,obj11,Substage far side: abc,0.000,-100.000,1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
SandWorldCostumeStage::entrance::abc::sub_near,Sand Kingdom,SandWorldCostumeStage,Costume Room,subarea,substage_entrance,EntranceDB,abc,sub_near,obj11,Substage near side: abc,0.000,-100.000,1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from SandWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
